STRC,Industrials,Sarcos Technology and Robotics Corp
STRL,Industrials,Sterling Infrastructure Inc
STRM,Health Care,Streamline Health Solutions Inc
STRO,Health Care,Sutro Biopharma Inc
STRR,Health Care,Star Equity Holdings Inc
STRS,Real Estate,Stratus Properties Inc
STRT,Consumer Discretionary,Strattec Security Corp
STSA,Health Care,Satsuma Pharmaceuticals Inc
STSS,Health Care,Sharps Technology Inc
STTK,Health Care,Shattuck Labs Inc
STX,Information Technology,Seagate Technology Holdings PLC
SUNW,Industrials,Sunworks Inc
SUPN,Health Care,Supernus Pharmaceuticals Inc
SURF,Health Care,Surface Oncology Inc
SURG,Communication Services,Surgepays Inc
SVA,Health Care,Sinovac Biotech Ltd
SVC,Real Estate,Service Properties Trust
SVFD,Materials,Save Foods Inc
SVII,NULL,Spring Valley Acquisition Corp II
SVRA,Health Care,Savara Inc
SVRE,Information Technology,Saverone 2014 Ltd
SWAG,Communication Services,Stran & Company Inc
SWAV,Health Care,Shockwave Medical Inc
SWBI,Consumer Discretionary,Smith & Wesson Brands Inc
SWIM,Consumer Discretionary,Latham Group Inc
SWKH,Financials,SWK Holdings Corp
SWKS,Information Technology,Skyworks Solutions Inc
SWSS,NULL,Springwater Special Situations Corp
SWTX,Health Care,SpringWorks Therapeutics Inc
SWVL,Industrials,Swvl Holdings Corp
SXTC,Health Care,China SXT Pharmaceuticals Inc
SY,Communication Services,So-Young International Inc
SYBT,Financials,Stock Yards Bancorp Inc
SYBX,Health Care,Synlogic Inc
SYM,Industrials,Symbotic Inc
SYNA,Information Technology,Synaptics Inc
SYNH,Health Care,Syneos Health Inc
SYPR,Consumer Discretionary,Sypris Solutions Inc
SYRS,Health Care,Syros Pharmaceuticals Inc
SYT,Real Estate,SYLA Technologies Co Ltd
SYTA,Information Technology,Siyata Mobile Inc
SZZL,NULL,Sizzle Acquisition Corp
TACT,Information Technology,TransAct Technologies Inc
TAIT,Information Technology,Taitron Components Inc
TALK,Health Care,Talkspace Inc
TALS,Health Care,Talaris Therapeutics Inc
TANH,Materials,Tantech Holdings Ltd
TAOP,Information Technology,Taoping Inc
TARA,Health Care,Protara Therapeutics Inc
TARS,Health Care,Tarsus Pharmaceuticals Inc
TASK,Industrials,Taskus Inc
TAST,Consumer Discretionary,Carrols Restaurant Group Inc
TATT,Industrials,TAT Technologies Ltd
TAYD,Industrials,Taylor Devices Inc
TBBK,Financials,Bancorp Inc
TBCP,NULL,Thunder Bridge Capital Partners III Inc
TBIO,Health Care,Telesis Bio Inc
TBLA,Communication Services,Taboola.com Ltd
TBLT,Consumer Discretionary,Toughbuilt Industries Inc
TBMC,NULL,Trailblazer Merger Corporation I
TBNK,Financials,Territorial Bancorp Inc
TBPH,Health Care,Theravance Biopharma Inc
TC,Communication Services,TuanChe Ltd
TCBC,Financials,TC Bancshares Inc
TCBI,Financials,Texas Capital Bancshares Inc
TCBK,Financials,Trico Bancshares
TCBP,Health Care,TC BioPharm Ltd
TCBS,Financials,Texas Community Bancshares Inc
TCBX,Financials,Third Coast Bancshares Inc
TCFC,Financials,Community Financial Corp(Maryland)
TCJH,NULL,Top KingWin Ltd
TCMD,Health Care,Tactile Systems Technology Inc
TCOM,Consumer Discretionary,Trip.com Group Ltd
TCON,Health Care,TRACON Pharmaceuticals Inc
TCRR,Health Care,TCR2 Therapeutics Inc
TCRT,Health Care,Alaunos Therapeutics Inc
TCRX,Health Care,TScan Therapeutics Inc
TCX,Information Technology,Tucows Inc
TDUP,Consumer Discretionary,ThredUp Inc
TEAM,Information Technology,Atlassian Corp
TECH,Health Care,Bio-Techne Corp
TEDU,Consumer Discretionary,Tarena International Inc
TELA,Health Care,TELA Bio Inc
TENB,Information Technology,Tenable Holdings Inc
TENK,NULL,TenX Keane Acquisition
TENX,Health Care,Tenax Therapeutics Inc
TER,Information Technology,Teradyne Inc
TERN,Health Care,Terns Pharmaceuticals Inc
TESS,Information Technology,TESSCO Technologies Inc
TETE,NULL,Technology & Telecommunication Acquisition Corp
TFFP,Health Care,TFF Pharmaceuticals Inc
TFIN,Financials,Triumph Financial Inc
TFSL,Financials,TFS Financial Corp
TGAA,NULL,Target Global Acquisition I Corp
TGAN,Information Technology,Transphorm Technology Inc
TGL,Communication Services,Treasure Global Inc
TGTX,Health Care,TG Therapeutics Inc
TGVC,NULL,TG Venture Acquisition Corp
TH,Consumer Discretionary,Target Hospitality Corp
THCH,Consumer Discretionary,TH International Limited
THCP,NULL,Thunder Bridge Capital Partners IV Inc
THFF,Financials,First Financial Corp
THMO,Health Care,Thermogenesis Holdings Inc
THRD,Health Care,Third Harmonic Bio Inc
THRM,Consumer Discretionary,Gentherm Inc
THRN,Consumer Staples,Thorne Healthtech Inc
THRX,Health Care,Theseus Pharmaceuticals Inc
THRY,Communication Services,Thryv Holdings Inc
THTX,Health Care,Theratechnologies Inc
TIGO,Communication Services,Millicom International Cellular SA
TIGR,Financials,UP Fintech Holding Ltd
TIL,Health Care,Instil Bio Inc
TILE,Industrials,Interface Inc
TIO,Information Technology,Tingo Group Inc
TIPT,Financials,Tiptree Inc
TIRX,Financials,Tian Ruixiang Holdings Ltd
TITN,Industrials,Titan Machinery Inc
TIVC,Health Care,Tivic Health Systems LLC
TKLF,Consumer Discretionary,Yoshitsu Co Ltd
TKNO,Health Care,Alpha Teknova Inc
TLF,Consumer Discretionary,Tandy Leather Factory Inc
TLGY,NULL,TLGY Acquisition Corp
TLIS,Health Care,Talis Biomedical Corp
TLRY,Health Care,Tilray Brands Inc
TLS,Information Technology,Telos Corp
TLSA,Health Care,Tiziana Life Sciences Ltd
TMC,Materials,TMC the metals company Inc
TMCI,Health Care,Treace Medical Concepts Inc
TMDX,Health Care,Transmedics Group Inc
TMKR,NULL,Tastemaker Acquisition Corp
TMPO,Information Technology,Tempo Automation Holdings Inc
TMTC,NULL,TMT Acquisition Corp
TMUS,Communication Services,T-Mobile US Inc
TNDM,Health Care,Tandem Diabetes Care Inc
TNGX,Health Care,Tango Therapeutics Inc
TNON,Health Care,Tenon Medical Inc
TNXP,Health Care,Tonix Pharmaceuticals Holding Corp
TNYA,Health Care,Tenaya Therapeutics Inc
TOAC,NULL,Talon 1 Acquisition Corp
TOI,Health Care,Oncology Institute Inc
TOMZ,Industrials,TOMI Environmental Solutions Inc
TOP,Financials,TOP Financial Group Ltd
TOPS,Energy,Top Ships Inc
TORO,Industrials,Toro Corp
TOUR,Consumer Discretionary,Tuniu Corp
TOWN,Financials,TowneBank
TPCS,Industrials,TechPrecision Corp
TPG,Financials,TPG Inc
TPIC,Industrials,TPI Composites Inc
TPST,Health Care,Tempest Therapeutics Inc
TRDA,Health Care,Entrada Therapeutics Inc
TREE,Financials,Lendingtree Inc
TRHC,Health Care,Tabula Rasa HealthCare Inc
TRIB,Health Care,Trinity Biotech PLC
TRIN,Financials,Trinity Capital Inc
TRIP,Communication Services,Tripadvisor Inc
TRKA,Communication Services,Troika Media Group Inc
TRMB,Information Technology,Trimble Inc
TRMD,Energy,Torm PLC
TRMK,Financials,Trustmark Corp
TRMR,Communication Services,Tremor International Ltd
TRNR,Consumer Discretionary,Interactive Strength Inc
TRNS,Industrials,Transcat Inc
TRON,NULL,Corner Growth Acquisition Corp 2
TROO,Information Technology,TROOPS Inc
TROW,Financials,T Rowe Price Group Inc
TRS,Materials,TriMas Corp
TRST,Financials,TrustCo Bank Corp NY
TRUE,Communication Services,TrueCar Inc
TRUP,Financials,Trupanion Inc
TRVG,Communication Services,Trivago NV
TRVI,Health Care,Trevi Therapeutics Inc
TRVN,Health Care,Trevena Inc
TSAT,Communication Services,Telesat Corp
TSBK,Financials,Timberland Bancorp Inc
TSCO,Consumer Discretionary,Tractor Supply Co
TSEM,Information Technology,Tower Semiconductor Ltd
TSHA,Health Care,Taysha Gene Therapies Inc
TSLA,Consumer Discretionary,Tesla Inc
TSP,Industrials,TuSimple Holdings Inc
TSRI,Information Technology,TSR Inc
TSVT,Health Care,2Seventy Bio Inc
TTCF,Consumer Staples,Tattooed Chef Inc
TTD,Communication Services,Trade Desk Inc
TTEC,Industrials,TTEC Holdings Inc
TTEK,Industrials,Tetra Tech Inc
TTGT,Communication Services,TechTarget Inc
TTMI,Information Technology,TTM Technologies Inc
TTNP,Health Care,Titan Pharmaceuticals Inc
TTOO,Health Care,T2 Biosystems Inc
TTSH,Consumer Discretionary,Tile Shop Holdings Inc
TTWO,Communication Services,Take-Two Interactive Software Inc
TUSK,Energy,Mammoth Energy Services Inc
TVTX,Health Care,Travere Therapeutics Inc
TW,Financials,Tradeweb Markets Inc
TWCB,NULL,Bilander Acquisition Corp
TWIN,Industrials,Twin Disc Inc
TWKS,Information Technology,Thoughtworks Holding Inc
TWLV,NULL,Twelve Seas Investment Co II
TWNK,Consumer Staples,Hostess Brands Inc
TWOU,Consumer Discretionary,2U Inc
TWST,Health Care,Twist Bioscience Corp
TXG,Health Care,10X Genomics Inc
TXMD,Health Care,TherapeuticsMD Inc
TXN,Information Technology,Texas Instruments Inc
TXRH,Consumer Discretionary,Texas Roadhouse Inc
TYGO,NULL,Tigo Energy Inc
TYRA,Health Care,Tyra Biosciences Inc
TZOO,Communication Services,Travelzoo
UAL,Industrials,United Airlines Holdings Inc
UBCP,Financials,United Bancorp Inc
UBFO,Financials,United Security Bancshares
UBSI,Financials,United Bankshares Inc
UBX,Health Care,UNITY Biotechnology Inc
UCAR,Consumer Discretionary,U Power Ltd
UCBI,Financials,United Community Banks Inc
UCL,Communication Services,Ucloudlink Group Inc
UCTT,Information Technology,Ultra Clean Holdings Inc
UDMY,Consumer Discretionary,Udemy Inc
UEIC,Consumer Discretionary,Universal Electronics Inc
UFCS,Financials,United Fire Group Inc
UFPI,Industrials,Ufp Industries Inc
UFPT,Health Care,UFP Technologies Inc
UG,Consumer Staples,United-Guardian Inc
UGRO,Industrials,urban-gro Inc
UHG,Consumer Discretionary,United Homes Group Inc
UIHC,Financials,United Insurance Holdings Corp
UK,Real Estate,Ucommune International Ltd
ULBI,Industrials,Ultralife Corp
ULCC,Industrials,Frontier Group Holdings Inc
ULH,Industrials,Universal Logistics Holdings Inc
ULTA,Consumer Discretionary,Ulta Beauty Inc
UMBF,Financials,UMB Financial Corp
UNAM,Financials,Unico American Corp
UNB,Financials,Union Bankshares Inc
UNCY,Health Care,Unicycive Therapeutics Inc
UNIT,Real Estate,Uniti Group Inc
UNTY,Financials,Unity Bancorp Inc
UONE,Communication Services,Urban One Inc
UONEK,Communication Services,Urban One Inc
UPBD,Consumer Discretionary,Upbound Group Inc
UPC,Health Care,Universe Pharmaceuticals Inc
UPLD,Information Technology,Upland Software Inc
UPST,Financials,Upstart Holdings Inc
UPTD,NULL,Tradeup Acquisition Corp
UPWK,Industrials,Upwork Inc
UPXI,Consumer Staples,Upexi Inc
URBN,Consumer Discretionary,Urban Outfitters Inc
URGN,Health Care,Urogen Pharma Ltd
UROY,Energy,Uranium Royalty Corp
USAP,Materials,Universal Stainless & Alloy Products Inc
USAU,Materials,US Gold Corp
USCB,Financials,USCB Financial Holdings Inc
USCT,NULL,TKB Critical Technologies 1
USEA,Industrials,United Maritime Corp
USEG,Energy,US Energy Corp
USGO,Materials,US GoldMining Inc
USIO,Financials,Usio Inc
USLM,Materials,United States Lime & Minerals Inc
UTAA,NULL,UTA Acquisition Corp
UTHR,Health Care,United Therapeutics Corp
UTMD,Health Care,Utah Medical Products Inc
UTME,Information Technology,Utime Ltd
UTRS,Health Care,Minerva Surgical Inc
UTSI,Information Technology,UTStarcom Holdings Corp
UVSP,Financials,Univest Financial Corp
UXIN,Consumer Discretionary,Uxin Ltd
VABK,Financials,Virginia National Bankshares Corp
VACC,Health Care,Vaccitech PLC
VALN,Health Care,Valneva SE
VALU,Financials,Value Line Inc
VANI,Health Care,Vivani Medical Inc
VAQC,NULL,Vector Acquisition Corp II
VAXX,Health Care,Vaxxinity Inc
VBFC,Financials,Village Bank and Trust Financial Corp
VBIV,Health Care,VBI Vaccines Inc
VBLT,Health Care,Vascular Biogenics Ltd
VBNK,Financials,VersaBank
VBOC,NULL,Viscogliosi Brothers Acquisition Corp
VBTX,Financials,Veritex Holdings Inc
VC,Consumer Discretionary,Visteon Corp
VCEL,Health Care,Vericel Corp
VCIG,Industrials,VCI Global Ltd
VCNX,Health Care,Vaccinex Inc
VCSA,Consumer Discretionary,Vacasa Inc
VCTR,Financials,Victory Capital Holdings Inc
VCXA,NULL,10X Capital Venture Acquisition II Corp
VCYT,Health Care,Veracyte Inc
VECO,Information Technology,Veeco Instruments Inc
VECT,Health Care,VectivBio Holding AG
VEDU,Consumer Discretionary,Visionary Education Technology Holdings Group Inc
VEEE,Consumer Discretionary,Twin Vee PowerCats Co
VEON,Communication Services,VEON Ltd
VERA,Health Care,Vera Therapeutics Inc
VERB,Information Technology,Verb Technology Company Inc
VERI,Information Technology,Veritone Inc
VERO,Health Care,Venus Concept Inc
VERU,Consumer Staples,Veru Inc
VERV,Health Care,Verve Therapeutics Inc
VERX,Information Technology,Vertex Inc
VERY,Financials,Vericity Inc
VEV,Industrials,Vicinity Motor Corp
VFF,Consumer Staples,Village Farms International Inc
VGAS,Energy,Verde Clean Fuels Inc
VHNA,NULL,Vahanna Tech Edge Acquisition I Corp
VIA,Utilities,Via Renewables Inc
VIAV,Information Technology,Viavi Solutions Inc
VICR,Industrials,Vicor Corp
VIEW,Industrials,View Inc
VIGL,Health Care,Vigil Neuroscience Inc
VII,NULL,7GC & Holdings Co Inc
VINC,Health Care,Vincerx Pharma Inc
VINO,Industrials,Gaucho Group Holdings Inc
VINP,Financials,Vinci Partners Investments Ltd
VIOT,Consumer Discretionary,Viomi Technology Co Ltd
VIR,Health Care,Vir Biotechnology Inc
VIRC,Industrials,Virco Mfg Corp
VIRI,Health Care,Virios Therapeutics Inc
VIRT,Financials,Virtu Financial Inc
VIRX,Health Care,Viracta Therapeutics Inc
VISL,Information Technology,Vislink Technologies Inc
VITL,Consumer Staples,Vital Farms Inc
VIVK,Industrials,Vivakor Inc
VJET,Industrials,Voxeljet AG
VKTX,Health Care,Viking Therapeutics Inc
VLCN,Consumer Discretionary,Volcon Inc
VLGEA,Consumer Staples,Village Super Market Inc
VLY,Financials,Valley National Bancorp
VMAR,Consumer Discretionary,Vision Marine Technologies Inc
VMCA,NULL,Valuence Merger Corp I
VMD,Health Care,Viemed Healthcare Inc
VMEO,Communication Services,Vimeo Inc
VNDA,Health Care,Vanda Pharmaceuticals Inc
VNET,Information Technology,VNET Group Inc
VNOM,Energy,Viper Energy Partners LP
VOD,Communication Services,Vodafone Group PLC
VOR,Health Care,Vor Biopharma Inc
VOXR,Materials,Vox Royalty Corp
VOXX,Consumer Discretionary,VOXX International Corp
VQS,Information Technology,Viq Solutions Inc
VRA,Consumer Discretionary,Vera Bradley Inc
VRAR,Information Technology,Glimpse Group Inc
VRAX,Health Care,Virax Biolabs Group Ltd
VRAY,Health Care,ViewRay Inc
VRCA,Health Care,Verrica Pharmaceuticals Inc
VRDN,Health Care,Viridian Therapeutics Inc
VREX,Health Care,Varex Imaging Corp
VRM,Consumer Discretionary,Vroom Inc
VRME,Information Technology,VerifyMe Inc
VRNA,Health Care,Verona Pharma PLC
VRNS,Information Technology,Varonis Systems Inc
VRNT,Information Technology,Verint Systems Inc
VRPX,Health Care,Virpax Pharmaceuticals Inc
VRRM,Industrials,Verra Mobility Corp
VRSK,Industrials,Verisk Analytics Inc
VRSN,Information Technology,Verisign Inc
VRTS,Financials,Virtus Investment Partners Inc
VRTX,Health Care,Vertex Pharmaceuticals Inc
VS,Communication Services,Versus Systems Inc
VSAC,NULL,Vision Sensing Acquisition Corp
VSAT,Information Technology,Viasat Inc
VSEC,Industrials,VSE Corp
VSTA,Consumer Discretionary,Vasta Platform Ltd
VSTM,Health Care,Verastem Inc
VTGN,Health Care,VistaGen Therapeutics Inc
VTNR,Energy,Vertex Energy Inc
VTRS,Health Care,Viatris Inc
VTRU,Consumer Discretionary,Vitru Ltd
VTSI,Industrials,VirTra Inc
VTVT,Health Care,vTv Therapeutics Inc
VTYX,Health Care,Ventyx Biosciences Inc
VUZI,Consumer Discretionary,Vuzix Corp
VVOS,Health Care,Vivos Therapeutics Inc
VVPR,Utilities,VivoPower International PLC
VWE,Consumer Staples,Vintage Wine Estates Inc
VXRT,Health Care,Vaxart Inc
VYGR,Health Care,Voyager Therapeutics Inc
VYNE,Health Care,Vyne Therapeutics Inc
WABC,Financials,Westamerica Bancorp
WAFD,Financials,Washington Federal Inc
WAFU,Consumer Discretionary,Wah Fu Education Group Ltd
WALD,Consumer Staples,Waldencast PLC
WASH,Financials,Washington Trust Bancorp Inc
WATT,Industrials,Energous Corp
WAVD,Information Technology,Wavedancer Inc
WAVE,Utilities,Eco Wave Power Global AB (publ)
WAVS,NULL,Western Acquisition Ventures Corp
WB,Communication Services,Weibo Corp
WBA,Consumer Staples,Walgreens Boots Alliance Inc
WBD,Communication Services,Warner Bros Discovery Inc
WDAY,Information Technology,Workday Inc
WDC,Information Technology,Western Digital Corp
WDFC,Consumer Staples,WD-40 Co
WEJO,Communication Services,Wejo Group Ltd
WEN,Consumer Discretionary,Wendys Co
WERN,Industrials,Werner Enterprises Inc
WEST,Consumer Staples,Westrock Coffee Co
WETG,Information Technology,WeTrade Group Inc
WEYS,Consumer Discretionary,WEYCO Group Inc
WFCF,Industrials,Where Food Comes From Inc
WFRD,Energy,Weatherford International PLC
WGS,Health Care,GeneDx Holdings Corp
WHLM,Industrials,Wilhelmina International Inc
WHLR,Real Estate,Wheeler Real Estate Investment Trust Inc
WILC,Consumer Staples,G Willi-Food International Ltd
WIMI,Communication Services,WiMi Hologram Cloud Inc
WINA,Consumer Discretionary,Winmark Corp
WING,Consumer Discretionary,Wingstop Inc
WINT,Health Care,Windtree Therapeutics Inc
WINV,NULL,WinVest Acquisition Corp
WIRE,Industrials,Encore Wire Corp
WISA,Information Technology,WiSA Technologies Inc
WISH,Consumer Discretionary,ContextLogic Inc
WIX,Information Technology,Wix.Com Ltd
WKEY,Information Technology,Wisekey International Holding AG
WKHS,Consumer Discretionary,Workhorse Group Inc
WKME,Information Technology,Walkme Ltd
WKSP,Consumer Discretionary,Worksport Ltd
WLDN,Industrials,Willdan Group Inc
WLDS,Information Technology,Wearable Devices Ltd
WLFC,Industrials,Willis Lease Finance Corp
WLGS,Industrials,WANG & LEE GROUP Inc
WMG,Communication Services,Warner Music Group Corp
WMPN,Financials,William Penn Bancorp
WNEB,Financials,Western New England Bancorp Inc
WNW,Consumer Staples,Meiwu Technology Co Ltd
WOOF,Consumer Discretionary,Petco Health and Wellness Company Inc
WORX,Health Care,Scworx Corp
WPRT,Industrials,Westport Fuel Systems Inc
WRAP,Information Technology,Wrap Technologies Inc
WRLD,Financials,World Acceptance Corp
WSBC,Financials,WesBanco Inc
WSBF,Financials,Waterstone Financial Inc
WSC,Industrials,Willscot Mobile Mini Holdings Corp
WSFS,Financials,WSFS Financial Corp
WTBA,Financials,West Bancorporation Inc
WTER,Consumer Staples,Alkaline Water Company Inc
WTFC,Financials,Wintrust Financial Corp
WTMA,NULL,Welsbach Technology Metals Acquisition Corp
WTW,Financials,Willis Towers Watson PLC
WULF,Information Technology,Terawulf Inc
WVE,Health Care,WAVE Life Sciences Ltd
WVVI,Consumer Staples,Willamette Valley Vineyards Inc
WW,Consumer Discretionary,WW International Inc
WWAC,NULL,Worldwide Webb Acquisition Corp
WWD,Industrials,Woodward Inc
WYNN,Consumer Discretionary,Wynn Resorts Ltd
